,unit_number,cycles,setting_1,setting_2,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,RUL,Lifecycle_class
18109,89,101,-0.0015,-0.0005,641.99,1591.6,1404.97,14.62,21.61,554.16,2388.05,9048.73,1.3,47.31,521.36,2388.05,8135.1,8.3821,392,2388,100.0,38.94,23.2843,116,Mature
18110,89,102,-0.0031,0.0003,642.5,1587.82,1401.33,14.62,21.61,554.65,2388.1,9053.86,1.3,47.2,522.21,2388.03,8133.47,8.4432,392,2388,100.0,38.79,23.4595,115,Mature
18111,89,103,-0.001,-0.0005,642.48,1586.36,1400.0,14.62,21.61,553.64,2388.09,9048.61,1.3,47.38,521.65,2388.07,8128.67,8.3972,392,2388,100.0,38.92,23.2854,114,Mature
18112,89,104,-0.0,-0.0,642.45,1586.13,1396.74,14.62,21.61,554.1,2388.08,9051.44,1.3,47.24,521.6,2388.06,8129.88,8.3752,392,2388,100.0,38.9,23.2433,113,Mature
18113,89,105,0.0024,0.0,642.53,1585.83,1402.04,14.62,21.61,553.77,2388.06,9055.34,1.3,47.35,521.76,2388.06,8132.05,8.4324,392,2388,100.0,39.04,23.2507,112,Mature
18114,89,106,-0.0007,0.0003,642.47,1589.72,1403.95,14.62,21.61,554.0,2388.05,9055.89,1.3,47.34,522.07,2388.08,8137.56,8.4272,393,2388,100.0,38.9,23.2169,111,Mature
18115,89,107,-0.0018,0.0004,642.21,1590.34,1392.21,14.62,21.61,553.72,2388.05,9048.5,1.3,47.43,522.05,2388.02,8134.41,8.3985,394,2388,100.0,39.07,23.4121,110,Mature
18116,89,108,-0.0025,-0.0003,642.18,1584.0,1395.28,14.62,21.61,554.36,2388.05,9056.91,1.3,47.33,522.44,2388.04,8136.64,8.4126,392,2388,100.0,38.85,23.2699,109,Mature
18117,89,109,0.0031,-0.0005,642.46,1588.38,1407.86,14.62,21.61,553.87,2388.07,9046.53,1.3,47.26,522.28,2388.04,8130.6,8.4099,392,2388,100.0,38.82,23.3486,108,Mature
18118,89,110,0.0001,-0.0004,642.62,1589.47,1403.03,14.62,21.61,553.87,2388.11,9047.58,1.3,47.59,521.17,2388.06,8130.35,8.4132,392,2388,100.0,39.05,23.3855,107,Mature
18119,89,111,-0.0018,0.0004,642.19,1586.77,1397.86,14.62,21.61,553.29,2388.01,9049.91,1.3,47.28,521.67,2388.06,8132.29,8.4296,394,2388,100.0,39.05,23.243,106,Mature
18120,89,112,-0.0002,-0.0006,642.8,1584.58,1398.94,14.62,21.61,553.74,2388.05,9058.2,1.3,47.48,521.5,2388.05,8133.47,8.4361,393,2388,100.0,39.0,23.2143,105,Mature
18121,89,113,-0.0001,-0.0005,641.48,1587.88,1408.01,14.62,21.61,553.61,2388.07,9046.79,1.3,47.39,522.09,2388.05,8138.6,8.4808,391,2388,100.0,38.85,23.3617,104,Mature
18122,89,114,0.0013,-0.0003,642.79,1593.25,1407.14,14.62,21.61,554.35,2388.06,9044.01,1.3,47.27,522.14,2388.02,8129.78,8.431,392,2388,100.0,38.68,23.3719,103,Healthy
18123,89,115,-0.002,-0.0002,642.18,1584.51,1408.31,14.62,21.61,554.26,2388.09,9051.78,1.3,47.3,522.02,2388.03,8135.12,8.4279,392,2388,100.0,38.96,23.3226,102,Healthy
18124,89,116,-0.0022,-0.0001,642.15,1592.32,1407.02,14.62,21.61,553.21,2388.14,9042.84,1.3,47.56,521.66,2388.06,8130.9,8.4257,392,2388,100.0,38.9,23.3866,101,Healthy
18125,89,117,-0.0013,0.0001,642.69,1582.62,1410.13,14.62,21.61,554.25,2388.03,9044.37,1.3,47.5,521.81,2388.05,8132.5,8.4311,391,2388,100.0,38.83,23.3735,100,Healthy
18126,89,118,-0.0001,-0.0004,642.75,1582.44,1407.46,14.62,21.61,553.73,2388.05,9052.45,1.3,47.54,522.0,2388.08,8132.41,8.3756,393,2388,100.0,38.87,23.2439,99,Healthy
18127,89,119,-0.0033,0.0002,643.09,1592.41,1407.33,14.62,21.61,553.82,2388.05,9046.55,1.3,47.59,521.67,2388.01,8130.3,8.4236,392,2388,100.0,39.09,23.3573,98,Healthy
18128,89,120,-0.0014,0.0004,642.83,1592.85,1403.8,14.62,21.61,553.64,2388.04,9042.53,1.3,47.33,522.13,2388.06,8132.2,8.4485,393,2388,100.0,38.91,23.2912,97,Healthy
18129,89,121,-0.0002,0.0,642.04,1597.54,1396.92,14.62,21.61,553.77,2388.08,9053.46,1.3,47.28,521.71,2388.12,8136.22,8.3942,393,2388,100.0,38.94,23.3897,96,Healthy
18130,89,122,0.0023,-0.0004,642.63,1589.39,1400.47,14.62,21.61,554.17,2388.12,9048.19,1.3,47.47,521.56,2388.12,8135.55,8.4294,392,2388,100.0,39.05,23.3514,95,Healthy
18131,89,123,-0.0034,-0.0001,642.64,1595.56,1409.84,14.62,21.61,553.95,2388.11,9053.39,1.3,47.35,522.47,2388.11,8133.4,8.4124,393,2388,100.0,38.79,23.2066,94,Healthy
18132,89,124,-0.0025,0.0002,642.93,1588.93,1399.63,14.62,21.61,553.86,2388.09,9052.59,1.3,47.3,522.03,2388.08,8138.46,8.4409,392,2388,100.0,38.73,23.2728,93,Healthy
18133,89,125,0.0016,-0.0,642.59,1592.14,1406.65,14.62,21.61,554.23,2388.06,9049.8,1.3,47.38,521.53,2388.11,8131.77,8.4265,392,2388,100.0,38.97,23.372,92,Healthy
18134,89,126,-0.0042,0.0001,642.1,1587.55,1406.45,14.62,21.61,553.56,2388.12,9053.63,1.3,47.41,521.29,2388.08,8135.86,8.4398,393,2388,100.0,38.83,23.3403,91,Healthy
18135,89,127,-0.0012,-0.0003,642.17,1589.51,1393.55,14.62,21.61,553.63,2388.09,9056.7,1.3,47.27,522.01,2388.1,8134.89,8.4392,392,2388,100.0,38.85,23.2887,90,Healthy
18136,89,128,0.0013,-0.0004,642.46,1592.86,1400.17,14.62,21.61,553.52,2388.13,9057.12,1.3,47.45,522.47,2388.06,8134.27,8.4142,392,2388,100.0,38.9,23.3158,89,Healthy
18137,89,129,-0.0059,0.0004,642.26,1587.92,1408.47,14.62,21.61,553.4,2388.05,9060.98,1.3,47.65,521.69,2388.09,8133.0,8.4163,392,2388,100.0,38.88,23.2645,88,Healthy
18138,89,130,-0.003,0.0001,642.15,1586.88,1406.42,14.62,21.61,553.56,2388.14,9052.89,1.3,47.52,521.88,2388.1,8135.43,8.4201,392,2388,100.0,38.95,23.3842,87,Healthy
18139,89,131,-0.0013,-0.0002,642.61,1595.31,1408.21,14.62,21.61,553.75,2388.1,9057.93,1.3,47.45,521.61,2388.11,8138.62,8.4309,391,2388,100.0,38.93,23.2494,86,Healthy
18140,89,132,-0.0002,-0.0002,642.57,1589.95,1398.95,14.62,21.61,554.19,2388.1,9055.94,1.3,47.31,521.86,2388.1,8132.5,8.4419,393,2388,100.0,38.78,23.2758,85,Healthy
18141,89,133,-0.0003,0.0002,642.31,1589.52,1408.33,14.62,21.61,553.28,2388.11,9050.1,1.3,47.45,521.82,2388.1,8134.96,8.4411,393,2388,100.0,38.97,23.5247,84,Healthy
18142,89,134,-0.0011,-0.0004,642.31,1589.34,1401.12,14.62,21.61,553.43,2388.04,9060.98,1.3,47.57,521.64,2388.05,8135.74,8.4512,392,2388,100.0,38.84,23.2889,83,Healthy
18143,89,135,0.0024,0.0002,642.51,1597.43,1407.12,14.62,21.61,553.55,2388.09,9043.99,1.3,47.45,522.19,2388.08,8132.37,8.4245,392,2388,100.0,38.87,23.2956,82,Healthy
18144,89,136,-0.0021,0.0001,642.94,1593.53,1401.05,14.62,21.61,553.4,2388.07,9062.1,1.3,47.54,521.26,2388.13,8137.08,8.4138,392,2388,100.0,38.92,23.2576,81,Healthy
18145,89,137,-0.0038,-0.0005,642.49,1587.62,1409.92,14.62,21.61,554.04,2388.16,9055.15,1.3,47.35,522.41,2388.1,8135.31,8.4342,391,2388,100.0,38.96,23.4065,80,Healthy
18146,89,138,-0.0021,0.0001,642.62,1592.13,1404.76,14.62,21.61,553.51,2388.12,9062.8,1.3,47.35,521.58,2388.05,8134.9,8.449,395,2388,100.0,39.04,23.3601,79,Healthy
18147,89,139,0.0011,-0.0003,642.81,1592.74,1410.58,14.62,21.61,553.18,2388.06,9054.39,1.3,47.3,521.33,2388.04,8132.31,8.4642,394,2388,100.0,38.74,23.2597,78,Healthy
18148,89,140,-0.0002,-0.0003,642.23,1588.5,1408.7,14.62,21.61,553.49,2388.05,9054.33,1.3,47.44,521.41,2388.08,8131.39,8.4321,391,2388,100.0,38.91,23.2815,77,Healthy
18149,89,141,0.0006,0.0002,643.17,1583.37,1407.7,14.62,21.61,553.86,2388.09,9055.45,1.3,47.48,521.6,2388.08,8129.81,8.4072,391,2388,100.0,38.85,23.2807,76,Healthy
18150,89,142,-0.002,0.0001,642.52,1591.24,1407.0,14.62,21.61,553.41,2388.13,9055.74,1.3,47.32,521.55,2388.12,8135.89,8.4276,393,2388,100.0,38.97,23.2855,75,Healthy
18151,89,143,0.0031,0.0003,642.5,1590.65,1411.09,14.62,21.61,552.75,2388.06,9055.09,1.3,47.51,521.81,2388.11,8134.89,8.4626,393,2388,100.0,38.73,23.3548,74,Healthy
18152,89,144,-0.0033,-0.0004,642.59,1594.79,1401.75,14.62,21.61,552.88,2388.13,9047.08,1.3,47.35,521.64,2388.11,8140.65,8.4115,392,2388,100.0,38.89,23.2591,73,Healthy
18153,89,145,0.0044,0.0,643.03,1587.32,1404.87,14.62,21.61,553.45,2388.09,9057.95,1.3,47.58,521.51,2388.06,8132.17,8.4203,393,2388,100.0,38.97,23.2774,72,Healthy
18154,89,146,-0.0023,0.0001,642.94,1589.76,1407.33,14.62,21.61,553.52,2388.06,9050.47,1.3,47.44,521.61,2388.07,8136.39,8.44,391,2388,100.0,38.96,23.328,71,Healthy
18155,89,147,0.0012,0.0004,642.1,1590.36,1412.8,14.62,21.61,553.0,2388.17,9066.45,1.3,47.37,521.74,2388.14,8133.76,8.4431,392,2388,100.0,38.82,23.3801,70,Healthy
18156,89,148,-0.0023,-0.0004,642.93,1590.55,1406.1,14.62,21.61,553.96,2388.1,9054.87,1.3,47.59,521.63,2388.1,8134.36,8.4309,394,2388,100.0,38.92,23.3526,69,Healthy
18157,89,149,-0.0003,0.0004,642.21,1595.17,1409.19,14.62,21.61,552.89,2388.09,9053.75,1.3,47.63,520.94,2388.08,8133.74,8.4729,394,2388,100.0,39.01,23.3267,68,Healthy
18158,89,150,0.0026,-0.0002,642.42,1588.46,1407.3,14.62,21.61,554.04,2388.14,9058.56,1.3,47.37,521.57,2388.13,8134.61,8.4445,392,2388,100.0,38.69,23.3171,67,Healthy
18159,89,151,0.0038,-0.0003,642.26,1589.39,1416.09,14.62,21.61,553.51,2388.1,9058.81,1.3,47.69,521.47,2388.09,8133.2,8.4758,394,2388,100.0,38.87,23.2824,66,Healthy
18160,89,152,0.0009,-0.0002,642.78,1586.34,1412.42,14.62,21.61,553.4,2388.11,9054.33,1.3,47.57,521.38,2388.06,8136.96,8.4132,392,2388,100.0,38.76,23.2457,65,Healthy
18161,89,153,-0.0006,-0.0001,642.77,1596.33,1405.23,14.62,21.61,552.89,2388.15,9056.6,1.3,47.41,521.63,2388.11,8137.14,8.4832,393,2388,100.0,38.91,23.2217,64,Healthy
18162,89,154,0.0017,-0.0004,642.54,1589.48,1409.63,14.62,21.61,553.04,2388.13,9056.37,1.3,47.54,520.99,2388.04,8138.69,8.4776,394,2388,100.0,38.45,23.2179,63,Healthy
18163,89,155,-0.0004,0.0001,643.12,1591.02,1410.64,14.62,21.61,552.79,2388.11,9056.65,1.3,47.6,521.35,2388.1,8129.96,8.4671,393,2388,100.0,38.65,23.2986,62,Healthy
18164,89,156,-0.0002,0.0002,642.47,1596.3,1412.99,14.62,21.61,553.83,2388.06,9061.96,1.3,47.54,521.44,2388.08,8138.79,8.4524,393,2388,100.0,38.59,23.2906,61,Healthy
18165,89,157,-0.0012,0.0004,642.77,1585.99,1407.43,14.62,21.61,553.07,2388.09,9060.92,1.3,47.48,521.38,2388.05,8129.77,8.4869,392,2388,100.0,38.73,23.3543,60,Healthy
18166,89,158,-0.0036,-0.0001,642.85,1591.97,1404.28,14.62,21.61,553.24,2388.1,9065.73,1.3,47.52,521.81,2388.1,8137.54,8.4285,393,2388,100.0,38.75,23.3448,59,Healthy
18167,89,159,-0.0026,0.0002,643.08,1588.0,1405.65,14.62,21.61,553.09,2388.14,9061.48,1.3,47.5,521.48,2388.14,8139.49,8.4672,394,2388,100.0,38.84,23.1872,58,Healthy
18168,89,160,-0.0004,-0.0004,642.59,1593.75,1414.31,14.62,21.61,553.52,2388.12,9059.15,1.3,47.56,521.26,2388.14,8133.55,8.4591,393,2388,100.0,38.67,23.2932,57,Healthy
18169,89,161,0.0013,0.0,642.77,1586.75,1409.53,14.62,21.61,553.98,2388.08,9055.92,1.3,47.67,521.29,2388.12,8133.29,8.4503,393,2388,100.0,38.89,23.2603,56,Healthy
18170,89,162,-0.0026,0.0,642.8,1598.31,1409.93,14.62,21.61,552.82,2388.11,9062.21,1.3,47.7,520.74,2388.09,8139.25,8.4455,393,2388,100.0,38.75,23.2356,55,Healthy
18171,89,163,-0.0028,0.0002,642.63,1595.61,1408.92,14.62,21.61,553.83,2388.1,9060.1,1.3,47.76,521.04,2388.15,8136.72,8.3982,394,2388,100.0,38.79,23.3476,54,Healthy
18172,89,164,0.0011,-0.0003,642.64,1595.04,1408.08,14.62,21.61,553.33,2388.11,9066.23,1.3,47.63,521.52,2388.15,8140.6,8.4378,392,2388,100.0,38.63,23.2787,53,Healthy
18173,89,165,-0.0011,-0.0005,643.01,1590.95,1412.88,14.62,21.61,552.69,2388.14,9056.34,1.3,47.45,520.71,2388.16,8140.85,8.4619,395,2388,100.0,38.88,23.3177,52,Healthy
18174,89,166,0.002,0.0002,642.84,1587.42,1416.37,14.62,21.61,553.45,2388.18,9054.67,1.3,47.67,521.54,2388.16,8135.67,8.4397,394,2388,100.0,38.98,23.3298,51,Brand new
18175,89,167,-0.0013,-0.0,642.83,1588.6,1416.69,14.62,21.61,553.05,2388.12,9056.77,1.3,47.62,521.4,2388.17,8140.89,8.4681,394,2388,100.0,38.64,23.2438,50,Brand new
18176,89,168,0.0026,0.0002,642.96,1587.56,1409.55,14.62,21.61,553.04,2388.11,9061.63,1.3,47.56,521.11,2388.16,8146.35,8.4257,394,2388,100.0,38.75,23.3186,49,Brand new
18177,89,169,-0.0032,-0.0004,642.69,1595.49,1412.11,14.62,21.61,553.06,2388.13,9063.34,1.3,47.64,521.06,2388.12,8139.4,8.4671,392,2388,100.0,38.59,23.3207,48,Brand new
18178,89,170,-0.0015,0.0,643.09,1594.1,1408.05,14.62,21.61,553.16,2388.17,9059.21,1.3,47.8,521.23,2388.15,8133.7,8.4625,393,2388,100.0,38.8,23.2694,47,Brand new
18179,89,171,0.003,-0.0002,642.92,1599.61,1415.33,14.62,21.61,553.84,2388.12,9065.59,1.3,47.7,520.99,2388.11,8138.64,8.4381,394,2388,100.0,38.75,23.3343,46,Brand new
18180,89,172,0.0007,-0.0,642.87,1590.45,1413.28,14.62,21.61,552.27,2388.15,9062.44,1.3,47.67,521.13,2388.1,8145.93,8.4617,394,2388,100.0,38.85,23.1722,45,Brand new
18181,89,173,0.0002,-0.0001,642.76,1593.25,1412.62,14.62,21.61,551.45,2388.11,9056.51,1.3,47.6,521.15,2388.14,8138.55,8.4612,395,2388,100.0,38.74,23.2136,44,Brand new
18182,89,174,-0.0024,0.0,643.13,1589.33,1415.61,14.62,21.61,553.27,2388.14,9061.25,1.3,47.64,521.16,2388.16,8143.58,8.4372,393,2388,100.0,38.85,23.2787,43,Brand new
18183,89,175,0.0005,0.0002,642.82,1592.73,1409.28,14.62,21.61,552.79,2388.17,9060.89,1.3,47.58,520.86,2388.15,8140.63,8.5085,393,2388,100.0,38.53,23.1813,42,Brand new
18184,89,176,-0.0009,-0.0002,642.91,1595.34,1418.61,14.62,21.61,552.54,2388.17,9062.74,1.3,47.7,521.75,2388.09,8137.42,8.4305,394,2388,100.0,38.74,23.1298,41,Brand new
18185,89,177,0.0027,-0.0001,643.15,1589.87,1406.56,14.62,21.61,552.69,2388.13,9065.84,1.3,47.68,520.72,2388.07,8142.76,8.45,394,2388,100.0,38.69,23.3096,40,Brand new
18186,89,178,-0.0004,-0.0005,643.48,1593.15,1414.54,14.62,21.61,552.26,2388.14,9053.77,1.3,47.85,520.83,2388.19,8135.96,8.4597,394,2388,100.0,38.75,23.2209,39,Brand new
18187,89,179,0.0002,-0.0004,643.38,1589.92,1411.76,14.62,21.61,552.86,2388.14,9064.01,1.3,47.84,520.9,2388.13,8141.97,8.4672,393,2388,100.0,38.78,23.2532,38,Brand new
18188,89,180,-0.002,0.0001,642.85,1598.1,1413.79,14.62,21.61,553.33,2388.14,9054.5,1.3,47.85,521.36,2388.18,8139.17,8.4457,394,2388,100.0,38.57,23.2553,37,Brand new
18189,89,181,-0.0019,-0.0001,642.9,1588.15,1409.11,14.62,21.61,552.58,2388.12,9070.16,1.3,47.69,520.87,2388.21,8149.76,8.4799,393,2388,100.0,38.55,23.2627,36,Brand new
18190,89,182,0.0003,-0.0002,643.56,1596.13,1418.43,14.62,21.61,553.15,2388.14,9068.51,1.3,47.77,521.08,2388.13,8142.02,8.4739,394,2388,100.0,38.73,23.1997,35,Brand new
18191,89,183,0.0046,0.0001,642.95,1595.04,1413.45,14.62,21.61,552.69,2388.11,9067.65,1.3,47.7,520.04,2388.17,8140.31,8.4488,394,2388,100.0,38.71,23.2242,34,Brand new
18192,89,184,0.0007,0.0003,642.45,1595.17,1411.05,14.62,21.61,552.15,2388.19,9068.66,1.3,47.78,520.6,2388.16,8139.05,8.468,395,2388,100.0,38.64,23.1826,33,Brand new
18193,89,185,-0.0,0.0,642.84,1599.19,1418.51,14.62,21.61,551.82,2388.22,9060.65,1.3,47.83,520.9,2388.09,8144.0,8.4467,394,2388,100.0,38.69,23.1949,32,Brand new
18194,89,186,-0.0025,0.0002,642.9,1596.8,1418.5,14.62,21.61,553.03,2388.17,9066.37,1.3,47.79,520.18,2388.12,8145.18,8.4606,394,2388,100.0,38.79,23.1819,31,Brand new
18195,89,187,0.0007,-0.0003,642.96,1589.55,1420.85,14.62,21.61,552.3,2388.18,9070.06,1.3,47.67,520.8,2388.18,8144.81,8.476,395,2388,100.0,38.55,23.1375,30,Brand new
18196,89,188,-0.0026,-0.0003,643.3,1604.83,1411.74,14.62,21.61,552.93,2388.13,9062.17,1.3,47.92,520.85,2388.23,8139.95,8.4641,394,2388,100.0,38.68,23.1693,29,Brand new
18197,89,189,-0.0004,0.0002,643.1,1584.4,1415.77,14.62,21.61,552.31,2388.15,9065.05,1.3,47.75,520.96,2388.22,8142.6,8.4689,394,2388,100.0,38.68,23.1862,28,Brand new
18198,89,190,0.0009,0.0003,642.89,1594.55,1420.09,14.62,21.61,552.31,2388.16,9073.85,1.3,47.72,520.91,2388.15,8145.31,8.4662,394,2388,100.0,38.59,23.1022,27,Brand new
18199,89,191,0.0043,-0.0001,643.4,1595.43,1412.1,14.62,21.61,552.49,2388.18,9069.91,1.3,47.94,520.36,2388.17,8150.94,8.4703,393,2388,100.0,38.58,23.1726,26,Brand new
18200,89,192,-0.0025,-0.0001,642.84,1597.03,1420.85,14.62,21.61,552.57,2388.16,9065.61,1.3,47.79,520.74,2388.16,8143.91,8.4762,395,2388,100.0,38.79,23.2304,25,Brand new
18201,89,193,-0.002,-0.0005,643.29,1593.05,1416.22,14.62,21.61,552.76,2388.13,9063.91,1.3,47.65,520.78,2388.16,8140.38,8.4662,394,2388,100.0,38.56,23.2332,24,Brand new
18202,89,194,0.0012,-0.0001,643.36,1588.51,1413.85,14.62,21.61,552.38,2388.18,9073.71,1.3,47.82,520.69,2388.13,8146.13,8.4624,394,2388,100.0,38.5,23.0612,23,Brand new
18203,89,195,-0.0012,0.0004,643.12,1600.09,1419.15,14.62,21.61,552.23,2388.14,9073.76,1.3,47.74,520.25,2388.18,8149.0,8.5063,396,2388,100.0,38.52,23.1635,22,Brand new
18204,89,196,-0.0021,-0.0,643.52,1596.3,1421.22,14.62,21.61,551.61,2388.14,9073.72,1.3,47.9,520.0,2388.2,8145.96,8.4903,394,2388,100.0,38.49,23.1272,21,Brand new
18205,89,197,-0.0012,0.0004,643.3,1600.02,1421.18,14.62,21.61,552.91,2388.17,9070.83,1.3,48.01,520.48,2388.23,8145.73,8.5029,395,2388,100.0,38.72,23.1597,20,Brand new
18206,89,198,0.0004,0.0,642.86,1604.79,1424.43,14.62,21.61,552.95,2388.19,9071.49,1.3,47.92,519.58,2388.18,8140.83,8.5067,395,2388,100.0,38.71,23.1306,19,Brand new
18207,89,199,-0.0012,-0.0005,643.36,1600.86,1421.55,14.62,21.61,552.06,2388.14,9067.11,1.3,48.16,520.15,2388.2,8144.76,8.5341,394,2388,100.0,38.51,23.1787,18,Brand new
18208,89,200,0.0024,-0.0002,643.68,1596.87,1430.57,14.62,21.61,552.48,2388.15,9080.92,1.3,47.77,520.6,2388.12,8141.04,8.4889,395,2388,100.0,38.53,23.141,17,Brand new
18209,89,201,-0.0064,0.0004,643.13,1596.76,1419.0,14.62,21.61,551.71,2388.2,9074.07,1.3,47.96,520.45,2388.24,8146.74,8.487,396,2388,100.0,38.46,23.2566,16,Brand new
18210,89,202,-0.0017,-0.0003,643.35,1606.57,1428.24,14.62,21.61,551.17,2388.25,9074.29,1.3,47.94,519.93,2388.19,8146.33,8.5091,397,2388,100.0,38.64,23.1472,15,Brand new
18211,89,203,0.0014,-0.0001,644.08,1600.49,1424.47,14.62,21.61,551.92,2388.16,9073.21,1.3,48.09,519.95,2388.23,8145.67,8.5512,395,2388,100.0,38.58,23.0807,14,Brand new
18212,89,204,0.001,-0.0004,644.18,1601.77,1421.7,14.62,21.61,552.14,2388.13,9073.44,1.3,48.01,520.2,2388.2,8147.61,8.4965,395,2388,100.0,38.48,23.1124,13,Brand new
18213,89,205,0.0028,0.0003,643.08,1591.69,1420.89,14.62,21.61,551.89,2388.22,9070.03,1.3,48.09,520.12,2388.18,8147.35,8.4739,396,2388,100.0,38.45,23.1243,12,Brand new
18214,89,206,0.0004,-0.0003,643.32,1597.98,1421.76,14.62,21.61,552.3,2388.2,9084.69,1.3,48.2,519.95,2388.21,8147.44,8.5319,397,2388,100.0,38.52,23.0154,11,Brand new
18215,89,207,-0.0011,-0.0001,643.46,1606.5,1428.42,14.62,21.61,551.22,2388.21,9072.4,1.3,47.8,520.07,2388.23,8149.71,8.4962,397,2388,100.0,38.32,23.0773,10,Brand new
18216,89,208,-0.0019,-0.0002,643.47,1596.54,1422.41,14.62,21.61,551.76,2388.18,9077.19,1.3,47.98,519.84,2388.21,8147.84,8.5044,395,2388,100.0,38.55,23.0596,9,Brand new
18217,89,209,0.002,0.0003,643.7,1605.06,1430.72,14.62,21.61,551.78,2388.18,9084.43,1.3,48.02,519.84,2388.17,8152.54,8.5577,395,2388,100.0,38.66,23.2052,8,Brand new
18218,89,210,0.0023,0.0002,643.44,1599.78,1430.95,14.62,21.61,551.88,2388.22,9083.76,1.3,48.08,519.71,2388.23,8146.38,8.5016,395,2388,100.0,38.46,23.0903,7,Brand new
18219,89,211,0.0017,0.0002,643.33,1599.81,1429.88,14.62,21.61,551.31,2388.25,9076.24,1.3,48.04,520.36,2388.19,8144.51,8.5125,396,2388,100.0,38.48,23.0963,6,Brand new
18220,89,212,0.0003,0.0002,643.21,1598.68,1432.5,14.62,21.61,550.91,2388.17,9079.18,1.3,47.96,519.66,2388.25,8150.45,8.4891,396,2388,100.0,38.38,23.0103,5,Brand new
18221,89,213,0.0001,-0.0003,643.49,1604.45,1426.52,14.62,21.61,550.85,2388.21,9085.94,1.3,48.16,519.63,2388.24,8153.07,8.534,397,2388,100.0,38.25,23.16,4,Brand new
18222,89,214,0.0008,0.0003,643.24,1596.72,1426.05,14.62,21.61,551.15,2388.21,9081.74,1.3,47.99,519.7,2388.27,8156.26,8.5041,396,2388,100.0,38.54,23.1833,3,Brand new
18223,89,215,0.0018,0.0,643.39,1603.19,1430.73,14.62,21.61,551.09,2388.2,9085.55,1.3,48.18,519.49,2388.16,8151.41,8.5356,396,2388,100.0,38.3,23.0166,2,Brand new
18224,89,216,0.0004,0.0001,643.6,1604.76,1427.66,14.62,21.61,551.46,2388.26,9074.32,1.3,48.02,519.68,2388.21,8155.37,8.5259,395,2388,100.0,38.36,23.0164,1,Brand new
18225,89,217,0.006,-0.0002,643.18,1603.61,1431.32,14.62,21.61,551.03,2388.17,9081.82,1.3,48.39,519.86,2388.22,8154.8,8.4936,397,2388,100.0,38.19,23.09,0,Brand new
18226,90,1,-0.0013,-0.0004,642.34,1584.51,1394.55,14.62,21.61,553.98,2388.08,9056.25,1.3,47.06,521.98,2388.01,8139.65,8.4261,392,2388,100.0,39.07,23.4068,153,Mature
18227,90,2,0.0002,-0.0004,642.33,1589.07,1402.94,14.62,21.61,555.05,2387.98,9062.04,1.3,47.21,522.44,2388.0,8138.44,8.4105,391,2388,100.0,39.22,23.3356,152,Mature
18228,90,3,0.0019,0.0002,641.72,1587.88,1393.65,14.62,21.61,554.24,2388.01,9059.19,1.3,47.13,522.62,2388.04,8141.14,8.4002,393,2388,100.0,39.01,23.331,151,Mature
18229,90,4,0.0038,0.0002,642.22,1585.07,1403.89,14.62,21.61,554.01,2388.04,9060.47,1.3,47.27,522.23,2388.05,8134.55,8.4205,390,2388,100.0,39.09,23.4409,150,Mature
18230,90,5,0.0014,0.0001,641.79,1584.47,1402.97,14.62,21.61,554.4,2388.0,9055.69,1.3,47.1,522.38,2388.01,8134.12,8.423,391,2388,100.0,39.05,23.4711,149,Mature
18231,90,6,-0.0008,0.0002,642.57,1587.95,1395.4,14.62,21.61,554.28,2387.96,9053.33,1.3,47.24,522.11,2388.01,8140.13,8.4162,392,2388,100.0,38.95,23.409,148,Mature
18232,90,7,0.0013,0.0005,642.48,1581.21,1400.42,14.62,21.61,553.48,2387.99,9060.81,1.3,47.25,521.87,2388.0,8136.43,8.3672,392,2388,100.0,38.94,23.2898,147,Mature
18233,90,8,-0.0015,0.0,642.85,1587.27,1402.67,14.62,21.61,554.79,2387.99,9054.87,1.3,47.29,522.3,2387.98,8140.14,8.4237,392,2388,100.0,39.0,23.4335,146,Mature
18234,90,9,0.0047,0.0001,642.14,1580.05,1399.4,14.62,21.61,554.27,2388.02,9048.2,1.3,47.21,522.86,2387.97,8136.46,8.419,391,2388,100.0,39.16,23.4813,145,Mature
18235,90,10,0.0003,0.0005,642.21,1584.76,1391.16,14.62,21.61,553.88,2388.0,9060.54,1.3,47.08,522.19,2388.05,8144.05,8.3768,391,2388,100.0,38.96,23.3228,144,Mature
18236,90,11,0.0015,-0.0004,642.11,1579.96,1395.12,14.62,21.61,554.86,2388.03,9054.53,1.3,47.34,522.04,2387.98,8137.13,8.4079,392,2388,100.0,39.04,23.447,143,Mature
18237,90,12,-0.0044,0.0005,642.02,1586.89,1400.67,14.62,21.61,553.66,2388.04,9063.23,1.3,47.16,522.32,2388.02,8138.4,8.405,393,2388,100.0,39.12,23.5339,142,Mature
18238,90,13,-0.0005,-0.0003,642.74,1586.99,1407.15,14.62,21.61,554.17,2388.01,9046.46,1.3,47.4,522.12,2387.98,8138.22,8.3769,391,2388,100.0,39.11,23.3122,141,Mature
18239,90,14,-0.0019,-0.0002,642.28,1585.37,1400.2,14.62,21.61,554.28,2387.97,9053.03,1.3,47.26,522.01,2388.03,8135.57,8.3701,391,2388,100.0,39.11,23.4165,140,Mature
